id,gid,x,y,v_x,v_y,radius,time
2,1,-0.360221,0.000000,-0.932842,0.000000,0.750000,0.600000
0,0,-8.591301,-1.000000,0.969557,0.000000,0.750000,0.650000
1,0,-8.591301,1.000000,0.969557,0.000000,0.750000,0.650000
2,1,-0.408699,0.000000,-0.969557,0.000000,0.750000,0.650000
0,0,-8.541171,-1.000000,1.002602,0.000000,0.750000,0.700000
1,0,-8.541171,1.000000,1.002602,0.000000,0.750000,0.700000
2,1,-0.458829,0.000000,-1.002602,0.000000,0.750000,0.700000
0,0,-8.489554,-1.000000,1.032342,0.000000,0.750000,0.750000
1,0,-8.489554,1.000000,1.032342,0.000000,0.750000,0.750000
2,1,-0.510446,0.000000,-1.032342,0.000000,0.750000,0.750000
0,0,-8.436598,-1.000000,1.059107,0.000000,0.750000,0.800000
1,0,-8.436598,1.000000,1.059107,0.000000,0.750000,0.800000
2,1,-0.563402,0.000000,-1.059107,0.000000,0.750000,0.800000
0,0,-8.382438,-1.000000,1.083197,0.000000,0.750000,0.850000
1,0,-8.382438,1.000000,1.083197,0.000000,0.750000,0.850000
2,1,-0.617562,0.000000,-1.083197,0.000000,0.750000,0.850000
0,0,-8.327195,-1.000000,1.104877,0.000000,0.750000,0.900000
1,0,-8.327195,1.000000,1.104877,0.000000,0.750000,0.900000
2,1,-0.672805,0.000000,-1.104877,0.000000,0.750000,0.900000
0,0,-8.271002,-1.000024,1.123860,-0.000474,0.750000,0.950000
1,0,-8.271002,1.000024,1.123860,0.000474,0.750000,0.950000
2,1,-0.728972,0.000000,-1.123330,0.000000,0.750000,0.950000
0,0,-8.214020,-1.000127,1.139641,-0.002070,0.750000,1.000000
1,0,-8.214020,1.000127,1.139641,0.002070,0.750000,1.000000
2,1,-0.785838,0.000000,-1.137331,0.000000,0.750000,1.000000
0,0,-8.156387,-1.000357,1.152649,-0.004598,0.750000,1.050000
1,0,-8.156387,1.000357,1.152649,0.004598,0.750000,1.050000
2,1,-0.843216,0.000000,-1.147543,0.000000,0.750000,1.050000
0,0,-8.098224,-1.000753,1.163261,-0.007910,0.750000,1.100000
1,0,-8.098224,1.000753,1.163261,0.007910,0.750000,1.100000
2,1,-0.900943,0.000000,-1.154542,0.000000,0.750000,1.100000
0,0,-8.039634,-1.001347,1.171805,-0.011884,0.750000,1.150000
1,0,-8.039634,1.001347,1.171805,0.011884,0.750000,1.150000
2,1,-0.958884,0.000000,-1.158829,0.000000,0.750000,1.150000
0,0,-7.980705,-1.002168,1.178570,-0.016425,0.750000,1.200000
1,0,-7.980705,1.002168,1.178570,0.016425,0.750000,1.200000
2,1,-1.016926,0.000000,-1.160836,0.000000,0.750000,1.200000
0,0,-7.921515,-1.003241,1.183805,-0.021455,0.750000,1.250000
1,0,-7.921515,1.003241,1.183805,0.021455,0.750000,1.250000
2,1,-1.074973,0.000000,-1.160937,0.000000,0.750000,1.250000
0,0,-7.862129,-1.004586,1.187731,-0.026914,0.750000,1.300000
1,0,-7.862129,1.004586,1.187731,0.026914,0.750000,1.300000
2,1,-1.132945,0.000000,-1.159455,0.000000,0.750000,1.300000
0,0,-7.802602,-1.006224,1.190537,-0.032752,0.750000,1.350000
1,0,-7.802602,1.006224,1.190537,0.032752,0.750000,1.350000
2,1,-1.190779,0.000000,-1.156669,0.000000,0.750000,1.350000
0,0,-7.742982,-1.008171,1.192392,-0.038934,0.750000,1.400000
1,0,-7.742982,1.008171,1.192392,0.038934,0.750000,1.400000
2,1,-1.248420,0.000000,-1.152820,0.000000,0.750000,1.400000
0,0,-7.683310,-1.010442,1.193443,-0.045431,0.750000,1.450000
1,0,-7.683310,1.010442,1.193443,0.045431,0.750000,1.450000
2,1,-1.305826,0.000000,-1.148118,0.000000,0.750000,1.450000
0,0,-7.623619,-1.013053,1.193820,-0.052222,0.750000,1.500000
1,0,-7.623619,1.013053,1.193820,0.052222,0.750000,1.500000
2,1,-1.362963,0.000000,-1.142749,0.000000,0.750000,1.500000
0,0,-7.563937,-1.016018,1.193639,-0.059292,0.750000,1.550000
1,0,-7.563937,1.016018,1.193639,0.059292,0.750000,1.550000
2,1,-1.419807,0.000000,-1.136877,0.000000,0.750000,1.550000
0,0,-7.504287,-1.019350,1.193004,-0.066633,0.750000,1.600000
1,0,-7.504287,1.019350,1.193004,0.066633,0.750000,1.600000
2,1,-1.476339,0.000000,-1.130646,0.000000,0.750000,1.600000
0,0,-7.444686,-1.023062,1.192009,-0.074240,0.750000,1.650000
1,0,-7.444686,1.023062,1.192009,0.074240,0.750000,1.650000
2,1,-1.532549,0.000000,-1.124193,0.000000,0.750000,1.650000
0,0,-7.385149,-1.027167,1.190741,-0.082113,0.750000,1.700000
1,0,-7.385149,1.027167,1.190741,0.082113,0.750000,1.700000
2,1,-1.588431,0.000000,-1.117640,0.000000,0.750000,1.700000
0,0,-7.325685,-1.031680,1.189282,-0.090253,0.750000,1.750000
1,0,-7.325685,1.031680,1.189282,0.090253,0.750000,1.750000
2,1,-1.643986,0.000000,-1.111106,0.000000,0.750000,1.750000
0,0,-7.266300,-1.036613,1.187710,-0.098667,0.750000,1.800000
1,0,-7.266300,1.036613,1.187710,0.098667,0.750000,1.800000
2,1,-1.699222,0.000000,-1.104709,0.000000,0.750000,1.800000
0,0,-7.206995,-1.041981,1.186103,-0.107360,0.750000,1.850000
1,0,-7.206995,1.041981,1.186103,0.107360,0.750000,1.850000
2,1,-1.754150,0.000000,-1.098565,0.000000,0.750000,1.850000
0,0,-7.147768,-1.047798,1.184537,-0.116342,0.750000,1.900000
1,0,-7.147768,1.047798,1.184537,0.116342,0.750000,1.900000
2,1,-1.808790,0.000000,-1.092799,0.000000,0.750000,1.900000
0,0,-7.088613,-1.054079,1.183095,-0.125621,0.750000,1.950000
1,0,-7.088613,1.054079,1.183095,0.125621,0.750000,1.950000
2,1,-1.863167,0.000000,-1.087543,0.000000,0.750000,1.950000
0,0,-7.029520,-1.060840,1.181864,-0.135203,0.750000,2.000000
1,0,-7.029520,1.060840,1.181864,0.135203,0.750000,2.000000
2,1,-1.917315,0.000000,-1.082948,0.000000,0.750000,2.000000
0,0,-6.970472,-1.068094,1.180944,-0.145096,0.750000,2.050000
1,0,-6.970472,1.068094,1.180944,0.145096,0.750000,2.050000
2,1,-1.971274,0.000000,-1.079189,0.000000,0.750000,2.050000
0,0,-6.911450,-1.075859,1.180451,-0.155298,0.750000,2.100000
1,0,-6.911450,1.075859,1.180451,0.155298,0.750000,2.100000
2,1,-2.025098,0.000000,-1.076474,0.000000,0.750000,2.100000
0,0,-6.852424,-1.084149,1.180526,-0.165799,0.750000,2.150000
1,0,-6.852424,1.084149,1.180526,0.165799,0.750000,2.150000
2,1,-2.078851,0.000000,-1.075069,0.000000,0.750000,2.150000
0,0,-6.793356,-1.092978,1.181354,-0.176567,0.750000,2.200000
1,0,-6.793356,1.092978,1.181354,0.176567,0.750000,2.200000
2,1,-2.132618,0.000000,-1.075328,0.000000,0.750000,2.200000
0,0,-6.734196,-1.102354,1.183200,-0.187529,0.750000,2.250000
1,0,-6.734196,1.102354,1.183200,0.187529,0.750000,2.250000
2,1,-2.186506,0.000000,-1.077762,0.000000,0.750000,2.250000
0,0,-6.674871,-1.112279,1.186500,-0.198500,0.750000,2.300000
1,0,-6.674871,1.112279,1.186500,0.198500,0.750000,2.300000
2,1,-2.240667,0.000000,-1.083232,0.000000,0.750000,2.300000
0,0,-6.615252,-1.122719,1.192387,-0.208797,0.750000,2.350000
1,0,-6.615252,1.122719,1.192387,0.208797,0.750000,2.350000
2,1,-2.295367,0.000000,-1.093990,0.000000,0.750000,2.350000
0,0,-6.555094,-1.132064,1.203145,-0.186896,0.750000,2.400000
1,0,-6.555094,1.132064,1.203145,0.186896,0.750000,2.400000
2,1,-2.351096,0.000000,-1.114591,0.000000,0.750000,2.400000
0,0,-6.495062,-1.142439,1.200646,-0.207499,0.750000,2.450000
1,0,-6.495062,1.142439,1.200646,0.207499,0.750000,2.450000
2,1,-2.406535,0.000000,-1.108773,0.000000,0.750000,2.450000
0,0,-6.434533,-1.151716,1.210576,-0.185554,0.750000,2.500000
1,0,-6.434533,1.151716,1.210576,0.185554,0.750000,2.500000
2,1,-2.462930,0.000000,-1.127895,0.000000,0.750000,2.500000
0,0,-6.374300,-1.162368,1.204673,-0.213024,0.750000,2.550000
1,0,-6.374300,1.162368,1.204673,0.213024,0.750000,2.550000
2,1,-2.518701,0.000000,-1.115428,0.000000,0.750000,2.550000
0,0,-6.313590,-1.171885,1.214199,-0.190349,0.750000,2.600000
1,0,-6.313590,1.171885,1.214199,0.190349,0.750000,2.600000
2,1,-2.575395,0.000000,-1.133885,0.000000,0.750000,2.600000
0,0,-6.253227,-1.183069,1.207244,-0.223672,0.750000,2.650000
1,0,-6.253227,1.183069,1.207244,0.223672,0.750000,2.650000
2,1,-2.631368,0.000000,-1.119443,0.000000,0.750000,2.650000
0,0,-6.192402,-1.193056,1.216510,-0.199745,0.750000,2.700000
1,0,-6.192402,1.193056,1.216510,0.199745,0.750000,2.700000
2,1,-2.688242,0.000000,-1.137499,0.000000,0.750000,2.700000
0,0,-6.131848,-1.204956,1.211083,-0.238010,0.750000,2.750000
1,0,-6.131848,1.204956,1.211083,0.238010,0.750000,2.750000
2,1,-2.744553,0.000000,-1.126218,0.000000,0.750000,2.750000
0,0,-6.070850,-1.215579,1.219963,-0.212448,0.750000,2.800000
1,0,-6.070850,1.215579,1.219963,0.212448,0.750000,2.800000
2,1,-2.801733,0.000000,-1.143596,0.000000,0.750000,2.800000
0,0,-6.009452,-1.225046,1.227953,-0.189344,0.750000,2.850000
1,0,-6.009452,1.225046,1.227953,0.189344,0.750000,2.850000
2,1,-2.859695,0.000000,-1.159237,0.000000,0.750000,2.850000
0,0,-5.948806,-1.237354,1.212915,-0.246163,0.750000,2.900000
1,0,-5.948806,1.237354,1.212915,0.246163,0.750000,2.900000
2,1,-2.916138,0.000000,-1.128857,0.000000,0.750000,2.900000
0,0,-5.887726,-1.248328,1.221608,-0.219483,0.750000,2.950000
1,0,-5.887726,1.248328,1.221608,0.219483,0.750000,2.950000
2,1,-2.973436,0.000000,-1.145972,0.000000,0.750000,2.950000
0,0,-5.826254,-1.258097,1.229429,-0.195366,0.750000,3.000000
1,0,-5.826254,1.258097,1.229429,0.195366,0.750000,3.000000
2,1,-3.031505,0.000000,-1.161374,0.000000,0.750000,3.000000
0,0,-5.765577,-1.271486,1.213549,-0.267782,0.750000,3.050000
1,0,-5.765577,1.271486,1.213549,0.267782,0.750000,3.050000
2,1,-3.087975,0.000000,-1.129402,0.000000,0.750000,3.050000
0,0,-5.704468,-1.283416,1.222172,-0.238614,0.750000,3.100000
1,0,-5.704468,1.283416,1.222172,0.238614,0.750000,3.100000
2,1,-3.145298,0.000000,-1.146462,0.000000,0.750000,3.100000
0,0,-5.642972,-1.294029,1.229931,-0.212247,0.750000,3.150000
1,0,-5.642972,1.294029,1.229931,0.212247,0.750000,3.150000
2,1,-3.203389,0.000000,-1.161816,0.000000,0.750000,3.150000
0,0,-5.581126,-1.303449,1.236911,-0.188413,0.750000,3.200000
1,0,-5.581126,1.303449,1.236911,0.188413,0.750000,3.200000
2,1,-3.262171,0.000000,-1.175634,0.000000,0.750000,3.200000
0,0,-5.520574,-1.318327,1.211042,-0.297546,0.750000,3.250000
1,0,-5.520574,1.318327,1.211042,0.297546,0.750000,3.250000
2,1,-3.318360,0.000000,-1.123771,0.000000,0.750000,3.250000
0,0,-5.459579,-1.331574,1.219907,-0.264942,0.750000,3.300000
1,0,-5.459579,1.331574,1.219907,0.264942,0.750000,3.300000
2,1,-3.375429,0.000000,-1.141394,0.000000,0.750000,3.300000
0,0,-5.398185,-1.343347,1.227882,-0.235468,0.750000,3.350000
1,0,-5.398185,1.343347,1.227882,0.235468,0.750000,3.350000
2,1,-3.433292,0.000000,-1.157255,0.000000,0.750000,3.350000
0,0,-5.336432,-1.353788,1.235057,-0.208822,0.750000,3.400000
1,0,-5.336432,1.353788,1.235057,0.208822,0.750000,3.400000
2,1,-3.491868,0.000000,-1.171529,0.000000,0.750000,3.400000
0,0,-5.274356,-1.363025,1.241512,-0.184733,0.750000,3.450000
1,0,-5.274356,1.363025,1.241512,0.184733,0.750000,3.450000
2,1,-3.551087,0.000000,-1.184376,0.000000,0.750000,3.450000
0,0,-5.213928,-1.381146,1.208567,-0.362414,0.750000,3.500000
1,0,-5.213928,1.381146,1.208567,0.362414,0.750000,3.500000
2,1,-3.607009,0.000000,-1.118436,0.000000,0.750000,3.500000
0,0,-5.153045,-1.397280,1.217664,-0.322688,0.750000,3.550000
1,0,-5.153045,1.397280,1.217664,0.322688,0.750000,3.550000
2,1,-3.663839,0.000000,-1.136593,0.000000,0.750000,3.550000
0,0,-5.091752,-1.411619,1.225846,-0.286772,0.750000,3.600000
1,0,-5.091752,1.411619,1.225846,0.286772,0.750000,3.600000
2,1,-3.721485,0.000000,-1.152933,0.000000,0.750000,3.600000
0,0,-5.030092,-1.424334,1.233206,-0.254299,0.750000,3.650000
1,0,-5.030092,1.424334,1.233206,0.254299,0.750000,3.650000
2,1,-3.779867,0.000000,-1.167640,0.000000,0.750000,3.650000
0,0,-4.968101,-1.435581,1.239826,-0.224939,0.750000,3.700000
1,0,-4.968101,1.435581,1.239826,0.224939,0.750000,3.700000
2,1,-3.838911,0.000000,-1.180876,0.000000,0.750000,3.700000
0,0,-4.905812,-1.445500,1.245780,-0.198393,0.750000,3.750000
1,0,-4.905812,1.445500,1.245780,0.198393,0.750000,3.750000
2,1,-3.898551,0.000000,-1.192788,0.000000,0.750000,3.750000
0,0,-4.843255,-1.454220,1.251136,-0.174391,0.750000,3.800000
1,0,-4.843255,1.454220,1.251136,0.174391,0.750000,3.800000
2,1,-3.958726,0.000000,-1.203510,0.000000,0.750000,3.800000
0,0,-4.780457,-1.461854,1.255952,-0.152689,0.750000,3.850000
1,0,-4.780457,1.461854,1.255952,0.152689,0.750000,3.850000
2,1,-4.019384,0.000000,-1.213159,0.000000,0.750000,3.850000
0,0,-4.717443,-1.468507,1.260284,-0.133065,0.750000,3.900000
1,0,-4.717443,1.468507,1.260284,0.133065,0.750000,3.900000
2,1,-4.080476,0.000000,-1.221843,0.000000,0.750000,3.900000
0,0,-4.654234,-1.474274,1.264180,-0.115321,0.750000,3.950000
1,0,-4.654234,1.474274,1.264180,0.115321,0.750000,3.950000
2,1,-4.141959,0.000000,-1.229658,0.000000,0.750000,3.950000
0,0,-4.593876,-1.504877,1.207159,-0.612059,0.750000,4.000000
1,0,-4.593876,1.504877,1.207159,0.612059,0.750000,4.000000
2,1,-4.191611,0.000000,-0.993044,0.000000,0.750000,4.000000
0,0,-4.533059,-1.532178,1.216354,-0.546029,0.750000,4.050000
1,0,-4.533059,1.532178,1.216354,0.546029,0.750000,4.050000
2,1,-4.242798,0.000000,-1.023740,0.000000,0.750000,4.050000
0,0,-4.471828,-1.556494,1.224618,-0.486318,0.750000,4.100000
1,0,-4.471828,1.556494,1.224618,0.486318,0.750000,4.100000
2,1,-4.295367,0.000000,-1.051366,0.000000,0.750000,4.100000
0,0,-4.410225,-1.578110,1.232045,-0.432320,0.750000,4.150000
1,0,-4.410225,1.578110,1.232045,0.432320,0.750000,4.150000
2,1,-4.349178,0.000000,-1.076229,0.000000,0.750000,4.150000
0,0,-4.348289,-1.597284,1.238720,-0.383489,0.750000,4.200000
1,0,-4.348289,1.597284,1.238720,0.383489,0.750000,4.200000
2,1,-4.404108,0.000000,-1.098606,0.000000,0.750000,4.200000
0,0,-4.286054,-1.614251,1.244718,-0.339329,0.750000,4.250000
1,0,-4.286054,1.614251,1.244718,0.339329,0.750000,4.250000
2,1,-4.460046,0.000000,-1.118746,0.000000,0.750000,4.250000
0,0,-4.223548,-1.629220,1.250108,-0.299392,0.750000,4.300000
1,0,-4.223548,1.629220,1.250108,0.299392,0.750000,4.300000
2,1,-4.516889,0.000000,-1.136871,0.000000,0.750000,4.300000
0,0,-4.160801,-1.642384,1.254950,-0.263274,0.750000,4.350000
1,0,-4.160801,1.642384,1.254950,0.263274,0.750000,4.350000
2,1,-4.574548,0.000000,-1.153184,0.000000,0.750000,4.350000
0,0,-4.097836,-1.653915,1.259300,-0.230609,0.750000,4.400000
1,0,-4.097836,1.653915,1.259300,0.230609,0.750000,4.400000
2,1,-4.632942,0.000000,-1.167866,0.000000,0.750000,4.400000
0,0,-4.034675,-1.663968,1.263209,-0.201066,0.750000,4.450000
1,0,-4.034675,1.663968,1.263209,0.201066,0.750000,4.450000
2,1,-4.691996,0.000000,-1.181079,0.000000,0.750000,4.450000
0,0,-3.971339,-1.672685,1.266719,-0.174346,0.750000,4.500000
1,0,-3.971339,1.672685,1.266719,0.174346,0.750000,4.500000
2,1,-4.751644,0.000000,-1.192971,0.000000,0.750000,4.500000
0,0,-3.907846,-1.680194,1.269873,-0.150179,0.750000,4.550000
1,0,-3.907846,1.680194,1.269873,0.150179,0.750000,4.550000
2,1,-4.811828,0.000000,-1.203674,0.000000,0.750000,4.550000
0,0,-3.844210,-1.686610,1.272706,-0.128320,0.750000,4.600000
1,0,-3.844210,1.686610,1.272706,0.128320,0.750000,4.600000
2,1,-4.872493,0.000000,-1.213307,0.000000,0.750000,4.600000
0,0,-3.780448,-1.692037,1.275250,-0.108548,0.750000,4.650000
1,0,-3.780448,1.692037,1.275250,0.108548,0.750000,4.650000
2,1,-4.933592,0.000000,-1.221976,0.000000,0.750000,4.650000
0,0,-3.716571,-1.696571,1.277535,-0.090665,0.750000,4.700000
1,0,-3.716571,1.696571,1.277535,0.090665,0.750000,4.700000
2,1,-4.995081,0.000000,-1.229778,0.000000,0.750000,4.700000
0,0,-3.652592,-1.700295,1.279587,-0.074488,0.750000,4.750000
1,0,-3.652592,1.700295,1.279587,0.074488,0.750000,4.750000
2,1,-5.056921,0.000000,-1.236801,0.000000,0.750000,4.750000
0,0,-3.588520,-1.703288,1.281429,-0.059855,0.750000,4.800000
1,0,-3.588520,1.703288,1.281429,0.059855,0.750000,4.800000
2,1,-5.119077,0.000000,-1.243120,0.000000,0.750000,4.800000
0,0,-3.524366,-1.705619,1.283084,-0.046618,0.750000,4.850000
1,0,-3.524366,1.705619,1.283084,0.046618,0.750000,4.850000
2,1,-5.181517,0.000000,-1.248808,0.000000,0.750000,4.850000
0,0,-3.460138,-1.707351,1.284570,-0.034643,0.750000,4.900000
1,0,-3.460138,1.707351,1.284570,0.034643,0.750000,4.900000
2,1,-5.244214,0.000000,-1.253928,0.000000,0.750000,4.900000
0,0,-3.395842,-1.708541,1.285904,-0.023811,0.750000,4.950000
1,0,-3.395842,1.708541,1.285904,0.023811,0.750000,4.950000
2,1,-5.307141,0.000000,-1.258535,0.000000,0.750000,4.950000
0,0,-3.331487,-1.709242,1.287102,-0.014011,0.750000,5.000000
1,0,-3.331487,1.709242,1.287102,0.014011,0.750000,5.000000
2,1,-5.370275,0.000000,-1.262681,0.000000,0.750000,5.000000
0,0,-3.267078,-1.709499,1.288177,-0.005146,0.750000,5.050000
1,0,-3.267078,1.709499,1.288177,0.005146,0.750000,5.050000
2,1,-5.433595,0.000000,-1.266413,0.000000,0.750000,5.050000
0,0,-3.202621,-1.709356,1.289142,0.002875,0.750000,5.100000
1,0,-3.202621,1.709356,1.289142,-0.002875,0.750000,5.100000
2,1,-5.497084,0.000000,-1.269772,0.000000,0.750000,5.100000
0,0,-3.138121,-1.708849,1.290009,0.010132,0.750000,5.150000
1,0,-3.138121,1.708849,1.290009,-0.010132,0.750000,5.150000
2,1,-5.560724,0.000000,-1.272795,0.000000,0.750000,5.150000
0,0,-3.073582,-1.708014,1.290787,0.016698,0.750000,5.200000
1,0,-3.073582,1.708014,1.290787,-0.016698,0.750000,5.200000
2,1,-5.624499,0.000000,-1.275515,0.000000,0.750000,5.200000
0,0,-3.009007,-1.706882,1.291485,0.022638,0.750000,5.250000
1,0,-3.009007,1.706882,1.291485,-0.022638,0.750000,5.250000
2,1,-5.688398,0.000000,-1.277964,0.000000,0.750000,5.250000
0,0,-2.944402,-1.705481,1.292112,0.028013,0.750000,5.300000
1,0,-2.944402,1.705481,1.292112,-0.028013,0.750000,5.300000
2,1,-5.752406,0.000000,-1.280167,0.000000,0.750000,5.300000
0,0,-2.879768,-1.703838,1.292675,0.032877,0.750000,5.350000
1,0,-2.879768,1.703838,1.292675,-0.032877,0.750000,5.350000
2,1,-5.816513,0.000000,-1.282151,0.000000,0.750000,5.350000
0,0,-2.815109,-1.701974,1.293180,0.037278,0.750000,5.400000
1,0,-2.815109,1.701974,1.293180,-0.037278,0.750000,5.400000
2,1,-5.880710,0.000000,-1.283936,0.000000,0.750000,5.400000
0,0,-2.750427,-1.699911,1.293633,0.041260,0.750000,5.450000
1,0,-2.750427,1.699911,1.293633,-0.041260,0.750000,5.450000
2,1,-5.944987,0.000000,-1.285542,0.000000,0.750000,5.450000
0,0,-2.685725,-1.697667,1.294040,0.044864,0.750000,5.500000
1,0,-2.685725,1.697667,1.294040,-0.044864,0.750000,5.500000
2,1,-6.009337,0.000000,-1.286988,0.000000,0.750000,5.500000
0,0,-2.621005,-1.695261,1.294405,0.048125,0.750000,5.550000
1,0,-2.621005,1.695261,1.294405,-0.048125,0.750000,5.550000
2,1,-6.073751,0.000000,-1.288289,0.000000,0.750000,5.550000
0,0,-2.556269,-1.692707,1.294732,0.051076,0.750000,5.600000
1,0,-2.556269,1.692707,1.294732,-0.051076,0.750000,5.600000
2,1,-6.138224,0.000000,-1.289460,0.000000,0.750000,5.600000
0,0,-2.491517,-1.690020,1.295026,0.053747,0.750000,5.650000
1,0,-2.491517,1.690020,1.295026,-0.053747,0.750000,5.650000
2,1,-6.202750,0.000000,-1.290514,0.000000,0.750000,5.650000
0,0,-2.426753,-1.687212,1.295290,0.056164,0.750000,5.700000
1,0,-2.426753,1.687212,1.295290,-0.056164,0.750000,5.700000
2,1,-6.267323,0.000000,-1.291463,0.000000,0.750000,5.700000
0,0,-2.361976,-1.684294,1.295526,0.058352,0.750000,5.750000
1,0,-2.361976,1.684294,1.295526,-0.058352,0.750000,5.750000
2,1,-6.331939,0.000000,-1.292316,0.000000,0.750000,5.750000
0,0,-2.297189,-1.681278,1.295738,0.060332,0.750000,5.800000
1,0,-2.297189,1.681278,1.295738,-0.060332,0.750000,5.800000
2,1,-6.396593,0.000000,-1.293085,0.000000,0.750000,5.800000
0,0,-2.232393,-1.678171,1.295929,0.062124,0.750000,5.850000
1,0,-2.232393,1.678171,1.295929,-0.062124,0.750000,5.850000
2,1,-6.461282,0.000000,-1.293776,0.000000,0.750000,5.850000
0,0,-2.167588,-1.674984,1.296100,0.063747,0.750000,5.900000
1,0,-2.167588,1.674984,1.296100,-0.063747,0.750000,5.900000
2,1,-6.526002,0.000000,-1.294399,0.000000,0.750000,5.900000
0,0,-2.102775,-1.671723,1.296253,0.065215,0.750000,5.950000
1,0,-2.102775,1.671723,1.296253,-0.065215,0.750000,5.950000
2,1,-6.590750,0.000000,-1.294959,0.000000,0.750000,5.950000
0,0,-2.037956,-1.668396,1.296390,0.066544,0.750000,6.000000
1,0,-2.037956,1.668396,1.296390,-0.066544,0.750000,6.000000
2,1,-6.655523,0.000000,-1.295463,0.000000,0.750000,6.000000
0,0,-1.973130,-1.665009,1.296514,0.067748,0.750000,6.050000
1,0,-1.973130,1.665009,1.296514,-0.067748,0.750000,6.050000
2,1,-6.720319,0.000000,-1.295917,0.000000,0.750000,6.050000
