id,gid,x,y,v_x,v_y,radius,time
38,1,8.847685,3.252918,-0.210606,-1.016522,0.200000,1.650000
39,1,6.815727,7.290511,0.013426,-1.259754,0.200000,1.650000
0,0,8.746246,0.092128,-1.052048,-0.352916,0.200000,1.700000
1,0,11.024120,0.350897,-1.153691,-0.262931,0.200000,1.700000
2,0,5.997329,-0.336179,-1.153172,-0.223724,0.200000,1.700000
3,0,5.232699,-1.082687,-1.267858,0.076167,0.200000,1.700000
4,0,7.781153,0.486922,-0.827253,-0.260865,0.200000,1.700000
5,0,3.910097,0.143152,-1.289831,-0.094915,0.200000,1.700000
6,0,12.135746,-1.109391,-1.034643,-0.252821,0.200000,1.700000
7,0,9.398055,-0.372067,-1.049449,-0.223970,0.200000,1.700000
8,0,11.735760,-0.598688,-1.140548,-0.122760,0.200000,1.700000
9,0,6.652227,-0.508908,-1.050682,-0.256653,0.200000,1.700000
10,0,5.993673,0.204911,-0.829126,-0.225840,0.200000,1.700000
11,0,13.131192,-0.630169,-1.218303,0.059849,0.200000,1.700000
12,0,11.883591,0.531718,-1.139508,-0.034365,0.200000,1.700000
13,0,7.190142,-0.118050,-1.142879,-0.498791,0.200000,1.700000
14,0,5.372155,-0.549940,-1.170217,-0.070903,0.200000,1.700000
15,0,11.985022,0.983254,-1.261941,-0.030721,0.200000,1.700000
16,0,4.898939,-0.128757,-1.319512,0.012766,0.200000,1.700000
17,0,5.494996,0.587798,-0.807230,-0.207242,0.200000,1.700000
18,0,8.036658,-0.682820,-1.008189,-0.306125,0.200000,1.700000
19,0,5.933907,-1.162950,-1.044463,-0.154481,0.200000,1.700000
20,1,6.978620,6.112535,-0.260068,-1.203589,0.200000,1.700000
21,1,8.000493,-5.770265,-0.285999,-1.219626,0.200000,1.700000
22,1,6.696629,1.159571,-0.506297,-0.771775,0.200000,1.700000
23,1,8.614354,-4.648032,-0.364980,-1.209996,0.200000,1.700000
24,1,5.413680,3.960232,0.002626,-1.109570,0.200000,1.700000
25,1,8.126412,-3.645259,-0.220584,-1.244445,0.200000,1.700000
26,1,6.818815,4.959673,-0.000543,-1.184644,0.200000,1.700000
27,1,4.569525,0.635900,-0.549223,-0.382223,0.200000,1.700000
28,1,4.576988,2.011106,-0.204553,-0.765455,0.200000,1.700000
29,1,4.113262,-0.687498,-0.031655,-1.268067,0.200000,1.700000
30,1,7.481401,2.065492,-0.231519,-0.942291,0.200000,1.700000
31,1,7.185872,-6.006708,-0.064209,-1.272815,0.200000,1.700000
32,1,5.335330,1.408218,-0.265030,-0.721739,0.200000,1.700000
33,1,7.830341,3.870190,-0.098771,-1.069685,0.200000,1.700000
34,1,5.112021,5.112562,0.145191,-1.124352,0.200000,1.700000
35,1,8.894325,2.095907,-0.199754,-1.308438,0.200000,1.700000
36,1,6.161950,2.855381,-0.002553,-0.873941,0.200000,1.700000
37,1,8.301353,2.240975,-0.276386,-1.254702,0.200000,1.700000
38,1,8.837310,3.200737,-0.207496,-1.043624,0.200000,1.700000
39,1,6.816401,7.227323,0.013469,-1.263772,0.200000,1.700000
0,0,8.695790,0.076436,-1.009132,-0.313841,0.200000,1.750000
1,0,10.973094,0.342222,-1.020515,-0.173495,0.200000,1.750000
2,0,5.938939,-0.346048,-1.167794,-0.197380,0.200000,1.750000
3,0,5.169182,-1.078575,-1.270350,0.082228,0.200000,1.750000
4,0,7.737431,0.474936,-0.874433,-0.239728,0.200000,1.750000
5,0,3.845555,0.138776,-1.290832,-0.087512,0.200000,1.750000
6,0,12.083068,-1.120723,-1.053544,-0.226633,0.200000,1.750000
7,0,9.344331,-0.381978,-1.074461,-0.198214,0.200000,1.750000
8,0,11.679281,-0.604106,-1.129573,-0.108377,0.200000,1.750000
9,0,6.589347,-0.520775,-1.257604,-0.237346,0.200000,1.750000
10,0,5.951818,0.195479,-0.837101,-0.188640,0.200000,1.750000
11,0,13.069873,-0.627250,-1.226394,0.058380,0.200000,1.750000
12,0,11.825817,0.529967,-1.155493,-0.035020,0.200000,1.750000
13,0,7.141318,-0.139831,-0.976471,-0.435623,0.200000,1.750000
14,0,5.313004,-0.552787,-1.183013,-0.056930,0.200000,1.750000
